freq,sex,age,training,wstatus,unit,geo,time,value
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE25,2022,4.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE25,2023,4.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE25,2024,5.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE25,2025,4.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2010,14.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2011,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2012,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2013,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2014,14.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2015,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2016,12.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2017,11.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2018,10.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2019,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2020,11.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2021,9.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2022,8.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2023,8.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2024,9.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE3,2025,9.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2010,9.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2011,14.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2012,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2013,9.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2014,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2015,8.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2016,8.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2017,8.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2018,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2019,9.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2020,9.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2021,5.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2022,4.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2023,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2024,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE31,2025,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2010,17.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2011,16.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2012,18.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2013,17.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2014,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2015,18.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2016,14.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2017,13.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2018,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2019,12.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2020,13.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2021,12.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2022,11.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2023,9.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2024,11.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE32,2025,9.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2010,14.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2011,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2012,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2013,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2014,14.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2015,15.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2016,12.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2017,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2018,9.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2019,10.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2020,11.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2021,7.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2022,6.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2023,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2024,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE33,2025,11.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2010,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2011,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2012,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2013,11.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2014,11.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2015,9.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2016,9.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2017,6.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2018,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2019,8.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2020,8.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2021,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2022,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2023,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2024,6.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE34,2025,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2010,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2011,12.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2012,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2013,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2014,12.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2015,13.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2016,9.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2017,10.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2018,10.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2019,10.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2020,10.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2021,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2022,9.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2023,8.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2024,9.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BE35,2025,10.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2010,21.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2011,21.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2012,21.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2013,21.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2014,20.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2015,19.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2016,18.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2017,15.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2018,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2019,13.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2020,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2021,13.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2022,12.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2023,11.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2024,10.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG,2025,11.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2010,25.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2011,27.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2012,27.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2013,27.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2014,25.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2015,25.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2016,22.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2017,19.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2018,19.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2019,19.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2020,18.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2021,18.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2022,15.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2023,15.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2024,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG3,2025,16.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2010,31.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2011,34.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2012,35.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2013,33.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2014,34.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2015,33.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2016,32.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2017,22.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2018,23.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2019,23.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2020,26.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2021,27.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2022,21.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2023,21.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2024,20.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG31,2025,22.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2010,24.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2011,25.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2012,24.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2013,23.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2014,22.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2015,22.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2016,18.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2017,17.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2018,16.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2019,14.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2020,13.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2021,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2022,13.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2023,13.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2024,13.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG32,2025,16.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2010,22.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2011,23.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2012,23.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2013,24.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2014,20.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2015,18.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2016,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2017,14.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2018,15.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2019,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2020,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2021,14.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2022,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2023,11.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2024,11.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG33,2025,10.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2010,25.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2011,27.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2012,28.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2013,28.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2014,28.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2015,27.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2016,24.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2017,23.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2018,24.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2019,21.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2020,21.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2021,19.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2022,17.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2023,16.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2024,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG34,2025,19.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2010,17.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2011,16.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2012,15.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2013,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2014,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2015,13.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2016,14.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2017,11.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2018,10.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2019,9.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2020,10.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2021,9.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2022,9.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2023,7.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2024,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG4,2025,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2010,11.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2011,11.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2012,10.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2013,11.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2014,10.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2015,10.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2016,10.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2017,8.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2018,6.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2019,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2020,6.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2021,7.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2022,7.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2023,5.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2024,4.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG41,2025,4.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2010,25.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2011,25.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2012,24.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2013,25.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2014,21.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2015,19.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2016,20.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2017,16.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2018,18.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2019,15.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2020,16.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2021,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2022,12.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2023,12.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2024,12.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,BG42,2025,13.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2010,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2011,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2012,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2013,7.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2014,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2015,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2016,7.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2017,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2018,6.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2019,6.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2020,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2021,10.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2022,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2023,7.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2024,9.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH,2025,8.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2010,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2011,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2012,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2013,7.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2014,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2015,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2016,7.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2017,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2018,6.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2019,6.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2020,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2021,10.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2022,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2023,7.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2024,9.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH0,2025,8.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2010,7.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2011,7.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2012,8.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2013,9.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2014,9.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2015,9.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2016,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2017,8.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2018,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2019,7.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2020,7.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2021,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2022,18.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2023,10.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2024,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH01,2025,11.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2010,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2011,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2012,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2013,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2014,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2015,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2016,7.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2017,5.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2018,6.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2019,5.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2020,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2021,10.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2022,13.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2023,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2024,8.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH02,2025,8.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2010,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2011,7.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2012,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2013,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2014,5.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2015,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2016,7.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2017,6.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2018,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2019,5.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2020,6.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2021,10.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2022,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2023,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2024,8.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH03,2025,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2010,5.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2011,6.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2012,6.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2013,7.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2014,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2015,7.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2016,6.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2017,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,CH04,2018,5.0
